"date","year","month","day","5405001"
1993-12-01,1993,12,1,0.019
1994-01-01,1994,1,1,0
1994-02-01,1994,2,1,0.929
1994-03-01,1994,3,1,0.158
1994-04-01,1994,4,1,8.711
1994-05-01,1994,5,1,30.733
1994-06-01,1994,6,1,23.403
1994-07-01,1994,7,1,80.711
1994-08-01,1994,8,1,7.683
1994-09-01,1994,9,1,10.88
1994-10-01,1994,10,1,7.236
1994-11-01,1994,11,1,0.136
1994-12-01,1994,12,1,0.002
1995-01-01,1995,1,1,9.708
1995-02-01,1995,2,1,0.033
1995-03-01,1995,3,1,0
1995-04-01,1995,4,1,12.22
1995-05-01,1995,5,1,9.61
1995-06-01,1995,6,1,45.435
1995-07-01,1995,7,1,50.318
1995-08-01,1995,8,1,39.324
1995-09-01,1995,9,1,27.649
1995-10-01,1995,10,1,2.078
1995-11-01,1995,11,1,0.073
1995-12-01,1995,12,1,6.542
1996-01-01,1996,1,1,0.868
1996-02-01,1996,2,1,0
1996-03-01,1996,3,1,0
1996-04-01,1996,4,1,35.514
1996-05-01,1996,5,1,8.816
1996-06-01,1996,6,1,35.23
1996-07-01,1996,7,1,25.762
1996-08-01,1996,8,1,26.418
1996-09-01,1996,9,1,2.448
1996-10-01,1996,10,1,2.335
1996-11-01,1996,11,1,0.012
1996-12-01,1996,12,1,2.303
1997-01-01,1997,1,1,0
1997-02-01,1997,2,1,0.132
1997-03-01,1997,3,1,13.568
1997-04-01,1997,4,1,0.055
1997-05-01,1997,5,1,100.997
1997-06-01,1997,6,1,385.138
1997-07-01,1997,7,1,35.041
1997-08-01,1997,8,1,115.98
1997-09-01,1997,9,1,49.914
1997-10-01,1997,10,1,54.98
1997-11-01,1997,11,1,3.548
1997-12-01,1997,12,1,7.984
1998-01-01,1998,1,1,0
1998-02-01,1998,2,1,1.807
1998-03-01,1998,3,1,3.516
1998-04-01,1998,4,1,25.79
1998-05-01,1998,5,1,13.988
1998-06-01,1998,6,1,18.267
1998-07-01,1998,7,1,0.031
1998-08-01,1998,8,1,0.001
1998-09-01,1998,9,1,13.277
1998-10-01,1998,10,1,0
1998-11-01,1998,11,1,0
1998-12-01,1998,12,1,0.581
1999-01-01,1999,1,1,1.126
1999-02-01,1999,2,1,0.062
1999-03-01,1999,3,1,10.982
1999-04-01,1999,4,1,19.176
1999-05-01,1999,5,1,6.095
1999-06-01,1999,6,1,53.606
1999-07-01,1999,7,1,21.073
1999-08-01,1999,8,1,104.036
1999-09-01,1999,9,1,99.051
1999-10-01,1999,10,1,25.588
1999-11-01,1999,11,1,0.002
1999-12-01,1999,12,1,2.022
2000-01-01,2000,1,1,0
2000-02-01,2000,2,1,0.927
2000-03-01,2000,3,1,0
2000-04-01,2000,4,1,22.656
2000-05-01,2000,5,1,26.813
2000-06-01,2000,6,1,234.299
2000-07-01,2000,7,1,70.225
2000-08-01,2000,8,1,0.54
2000-09-01,2000,9,1,92.32
2000-10-01,2000,10,1,12.236
2000-11-01,2000,11,1,6.121
2000-12-01,2000,12,1,0
2001-01-01,2001,1,1,0
2001-02-01,2001,2,1,2.298
2001-03-01,2001,3,1,11.634
2001-04-01,2001,4,1,18.276
2001-05-01,2001,5,1,32.87
2001-06-01,2001,6,1,2.324
2001-07-01,2001,7,1,178.817
2001-08-01,2001,8,1,61.33
2001-09-01,2001,9,1,20.13
2001-10-01,2001,10,1,19.355
2001-11-01,2001,11,1,0.052
2001-12-01,2001,12,1,0.283
2002-01-01,2002,1,1,0
2002-02-01,2002,2,1,0.015
2002-03-01,2002,3,1,8.195
2002-04-01,2002,4,1,15.51
2002-05-01,2002,5,1,156.877
2002-06-01,2002,6,1,181.428
2002-07-01,2002,7,1,119.58
2002-08-01,2002,8,1,72.049
2002-09-01,2002,9,1,20.655
2002-10-01,2002,10,1,3.383
2002-11-01,2002,11,1,0.017
2002-12-01,2002,12,1,2.503
2003-01-01,2003,1,1,10.813
2003-02-01,2003,2,1,0
2003-03-01,2003,3,1,2.806
2003-04-01,2003,4,1,0
2003-05-01,2003,5,1,88.556
2003-06-01,2003,6,1,32.493
2003-07-01,2003,7,1,62.568
2003-08-01,2003,8,1,6.187
2003-09-01,2003,9,1,5.833
2003-10-01,2003,10,1,0.009
2003-11-01,2003,11,1,11.557
2003-12-01,2003,12,1,0
2004-01-01,2004,1,1,2.866
2004-02-01,2004,2,1,1.884
2004-03-01,2004,3,1,10.442
2004-04-01,2004,4,1,41.61
2004-05-01,2004,5,1,9.027
2004-06-01,2004,6,1,45.829
2004-07-01,2004,7,1,79.653
2004-08-01,2004,8,1,68.383
2004-09-01,2004,9,1,31.861
2004-10-01,2004,10,1,5.086
2004-11-01,2004,11,1,53.018
2004-12-01,2004,12,1,0
2005-01-01,2005,1,1,0.705
2005-02-01,2005,2,1,0
2005-03-01,2005,3,1,35.147
2005-04-01,2005,4,1,11.185
2005-05-01,2005,5,1,55.21
2005-06-01,2005,6,1,156.792
2005-07-01,2005,7,1,18.224
2005-08-01,2005,8,1,160.1
2005-09-01,2005,9,1,36.828
2005-10-01,2005,10,1,20.572
2005-11-01,2005,11,1,9.384
2005-12-01,2005,12,1,0
2006-01-01,2006,1,1,2.307
2006-02-01,2006,2,1,5.585
2006-03-01,2006,3,1,0
2006-04-01,2006,4,1,0.118
2006-05-01,2006,5,1,4.405
2006-06-01,2006,6,1,72.126
2006-07-01,2006,7,1,222.118
2006-08-01,2006,8,1,23.847
2006-09-01,2006,9,1,10.55
2006-10-01,2006,10,1,43.24
2006-11-01,2006,11,1,0.002
2006-12-01,2006,12,1,0
2007-01-01,2007,1,1,0.33
2007-02-01,2007,2,1,5.674
2007-03-01,2007,3,1,4.707
2007-04-01,2007,4,1,0.001
2007-05-01,2007,5,1,7.017
2007-06-01,2007,6,1,114.982
2007-07-01,2007,7,1,42.442
2007-08-01,2007,8,1,32.79
2007-09-01,2007,9,1,0.005
2007-10-01,2007,10,1,0.065
2007-11-01,2007,11,1,0.229
2007-12-01,2007,12,1,0.825
2008-01-01,2008,1,1,0.229
2008-02-01,2008,2,1,2.909
2008-03-01,2008,3,1,13.277
2008-04-01,2008,4,1,16.225
2008-05-01,2008,5,1,120.02
2008-06-01,2008,6,1,76.392
2008-07-01,2008,7,1,30.23
2008-08-01,2008,8,1,147.2
2008-09-01,2008,9,1,6.599
2008-10-01,2008,10,1,0.217
2008-11-01,2008,11,1,0
2008-12-01,2008,12,1,1.235
2009-01-01,2009,1,1,6.174
2009-02-01,2009,2,1,4.046
2009-03-01,2009,3,1,0.005
2009-04-01,2009,4,1,0
2009-05-01,2009,5,1,4.729
2009-06-01,2009,6,1,100.21
2009-07-01,2009,7,1,21.864
2009-08-01,2009,8,1,96.686
2009-09-01,2009,9,1,41.317
2009-10-01,2009,10,1,2.889
2009-11-01,2009,11,1,0
2009-12-01,2009,12,1,0
2010-01-01,2010,1,1,1.242
2010-02-01,2010,2,1,0
2010-03-01,2010,3,1,0
2010-04-01,2010,4,1,0.028
2010-05-01,2010,5,1,37.909
2010-06-01,2010,6,1,75.017
2010-07-01,2010,7,1,31.508
2010-08-01,2010,8,1,8.787
2010-09-01,2010,9,1,22.855
2010-10-01,2010,10,1,8.695
2010-11-01,2010,11,1,37.874
2010-12-01,2010,12,1,0.43
2011-01-01,2011,1,1,1.122
2011-02-01,2011,2,1,8.143
2011-03-01,2011,3,1,0
2011-04-01,2011,4,1,1.971
2011-05-01,2011,5,1,0.109
2011-06-01,2011,6,1,70.11
2011-07-01,2011,7,1,43.75
2011-08-01,2011,8,1,34.225
2011-09-01,2011,9,1,1.315
2011-10-01,2011,10,1,9.023
2011-11-01,2011,11,1,0.008
2011-12-01,2011,12,1,2.898
2012-01-01,2012,1,1,4.363
2012-02-01,2012,2,1,0
