"date","year","month","day","5405001"
1989-09-01,1989,9,1,3.10697536566667
1989-10-01,1989,10,1,7.52952391290323
1989-11-01,1989,11,1,9.20534263
1989-12-01,1989,12,1,11.1348968677419
1990-01-01,1990,1,1,13.4693790645161
1990-02-01,1990,2,1,11.9472249035714
1990-03-01,1990,3,1,10.5628520709677
1990-04-01,1990,4,1,7.00744833
1990-05-01,1990,5,1,4.90142725387097
1990-06-01,1990,6,1,3.39715961836667
1990-07-01,1990,7,1,0.742979293548387
1990-08-01,1990,8,1,5.59505925258065
1990-09-01,1990,9,1,4.1486196216
1990-10-01,1990,10,1,6.41306598387097
1990-11-01,1990,11,1,9.45816621666667
1990-12-01,1990,12,1,12.2357013587097
1991-01-01,1991,1,1,12.7898190290323
1991-02-01,1991,2,1,13.3013742642857
1991-03-01,1991,3,1,12.8179203774194
1991-04-01,1991,4,1,7.70570145333333
1991-05-01,1991,5,1,5.11927794516129
1991-06-01,1991,6,1,0.909449711666667
1991-07-01,1991,7,1,0.388365211322581
1991-08-01,1991,8,1,2.86200599193548
1991-09-01,1991,9,1,5.73869066466667
1991-10-01,1991,10,1,5.33826341354839
1991-11-01,1991,11,1,8.2045777
1991-12-01,1991,12,1,9.34583252580645
1992-01-01,1992,1,1,13.7541296225806
1992-02-01,1992,2,1,11.6992221482759
1992-03-01,1992,3,1,12.0477562709677
1992-04-01,1992,4,1,6.81253059
1992-05-01,1992,5,1,1.3117913916129
1992-06-01,1992,6,1,0.0333997062
1992-07-01,1992,7,1,-0.215401987651613
1992-08-01,1992,8,1,2.9766968016129
1992-09-01,1992,9,1,4.58921556466667
1992-10-01,1992,10,1,6.51357092903226
1992-11-01,1992,11,1,7.481857978
1992-12-01,1992,12,1,10.7051376580645
1993-01-01,1993,1,1,13.8604726451613
1993-02-01,1993,2,1,12.6832295535714
1993-03-01,1993,3,1,13.3522343741935
1993-04-01,1993,4,1,7.37845097666667
1993-05-01,1993,5,1,1.75091765570968
1993-06-01,1993,6,1,2.1558481269
1993-07-01,1993,7,1,0.656856904193548
1993-08-01,1993,8,1,4.0479908883871
1993-09-01,1993,9,1,3.61875449866667
1993-10-01,1993,10,1,6.56585974129032
1993-11-01,1993,11,1,8.16526561666667
1993-12-01,1993,12,1,11.8495492193548
1994-01-01,1994,1,1,13.5997763741935
1994-02-01,1994,2,1,11.4998945321429
1994-03-01,1994,3,1,12.6296519
1994-04-01,1994,4,1,8.28286392666667
1994-05-01,1994,5,1,5.41576698032258
1994-06-01,1994,6,1,2.03829079633333
1994-07-01,1994,7,1,-0.0847549993548387
1994-08-01,1994,8,1,3.53386092645161
1994-09-01,1994,9,1,7.37870866166667
1994-10-01,1994,10,1,5.54632687339032
1994-11-01,1994,11,1,8.5248597
1994-12-01,1994,12,1,13.4451847935484
1995-01-01,1995,1,1,13.0295248677419
1995-02-01,1995,2,1,11.2560225571429
1995-03-01,1995,3,1,11.7095985903226
1995-04-01,1995,4,1,9.67071896
1995-05-01,1995,5,1,6.89372971935484
1995-06-01,1995,6,1,2.50801682483333
1995-07-01,1995,7,1,-1.79765509064516
1995-08-01,1995,8,1,0.86578338466129
1995-09-01,1995,9,1,4.9901785863
1995-10-01,1995,10,1,5.80869260451613
1995-11-01,1995,11,1,9.49037095666667
1995-12-01,1995,12,1,12.6302134032258
1996-01-01,1996,1,1,11.2740335935484
1996-02-01,1996,2,1,12.1551190551724
1996-03-01,1996,3,1,11.7770415967742
1996-04-01,1996,4,1,7.51112454333333
1996-05-01,1996,5,1,7.28743842290323
1996-06-01,1996,6,1,2.19853232333333
1996-07-01,1996,7,1,2.35959513741935
1996-08-01,1996,8,1,2.41192517225806
1996-09-01,1996,9,1,5.12695448763333
1996-10-01,1996,10,1,6.58514600935484
1996-11-01,1996,11,1,10.45486648
1996-12-01,1996,12,1,10.9688166322581
1997-01-01,1997,1,1,14.0392459193548
1997-02-01,1997,2,1,13.4664524178571
1997-03-01,1997,3,1,12.590707283871
1997-04-01,1997,4,1,11.3321195766667
1997-05-01,1997,5,1,7.24762776290323
1997-06-01,1997,6,1,-1.20656176173333
1997-07-01,1997,7,1,2.80397182225806
1997-08-01,1997,8,1,3.24032810967742
1997-09-01,1997,9,1,4.01805953473333
1997-10-01,1997,10,1,2.83977084583871
1997-11-01,1997,11,1,6.78692424333333
1997-12-01,1997,12,1,10.6550129225806
1998-01-01,1998,1,1,14.7679381290323
1998-02-01,1998,2,1,10.7564272392857
1998-03-01,1998,3,1,10.9651197290323
1998-04-01,1998,4,1,5.67178026966667
1998-05-01,1998,5,1,4.51867420696774
1998-06-01,1998,6,1,1.980518523
1998-07-01,1998,7,1,3.42105052225806
1998-08-01,1998,8,1,3.9233624896129
1998-09-01,1998,9,1,3.7654740399
1998-10-01,1998,10,1,9.22348680967742
1998-11-01,1998,11,1,9.66780761333333
1998-12-01,1998,12,1,12.1099983548387
1999-01-01,1999,1,1,11.7316587741935
1999-02-01,1999,2,1,13.7771932178571
1999-03-01,1999,3,1,10.9794087129032
1999-04-01,1999,4,1,8.86406214333333
1999-05-01,1999,5,1,7.67419056541936
1999-06-01,1999,6,1,1.403717526
1999-07-01,1999,7,1,0.0925804929032258
1999-08-01,1999,8,1,2.94208283387097
1999-09-01,1999,9,1,3.65001833393333
1999-10-01,1999,10,1,6.30089697096774
1999-11-01,1999,11,1,8.23041469666667
1999-12-01,1999,12,1,10.8786383806452
2000-01-01,2000,1,1,13.6521140451613
2000-02-01,2000,2,1,11.3904817965517
2000-03-01,2000,3,1,10.9079878322581
2000-04-01,2000,4,1,9.65176812
2000-05-01,2000,5,1,3.76724582806452
2000-06-01,2000,6,1,-0.506195778
2000-07-01,2000,7,1,1.03454050741935
2000-08-01,2000,8,1,2.83460061258065
2000-09-01,2000,9,1,2.90330074766667
2000-10-01,2000,10,1,7.44364528709677
2000-11-01,2000,11,1,6.59685811
2000-12-01,2000,12,1,11.6741632612903
2001-01-01,2001,1,1,13.0047861870968
2001-02-01,2001,2,1,15.1745475714286
2001-03-01,2001,3,1,12.2887472483871
2001-04-01,2001,4,1,7.688097873
2001-05-01,2001,5,1,2.62909437070968
2001-06-01,2001,6,1,2.30066207866667
2001-07-01,2001,7,1,0.921024823548387
2001-08-01,2001,8,1,2.95091292083871
2001-09-01,2001,9,1,2.93736121946667
2001-10-01,2001,10,1,8.21537810645161
2001-11-01,2001,11,1,7.69959295666667
2001-12-01,2001,12,1,12.7103308548387
2002-01-01,2002,1,1,12.2927908580645
2002-02-01,2002,2,1,12.4237631321429
2002-03-01,2002,3,1,12.2330443451613
2002-04-01,2002,4,1,7.54386319
2002-05-01,2002,5,1,4.49325332677419
2002-06-01,2002,6,1,1.49813617033333
2002-07-01,2002,7,1,0.73380365516129
2002-08-01,2002,8,1,2.59749577806452
2002-09-01,2002,9,1,4.23612964513333
2002-10-01,2002,10,1,6.81389559548387
2002-11-01,2002,11,1,8.44893783933333
2002-12-01,2002,12,1,10.4980000419355
2003-01-01,2003,1,1,13.3806092419355
2003-02-01,2003,2,1,12.8598547321429
2003-03-01,2003,3,1,12.9785383290323
2003-04-01,2003,4,1,9.34240387
2003-05-01,2003,5,1,7.01205383790323
2003-06-01,2003,6,1,3.10655969576667
2003-07-01,2003,7,1,1.17695437580645
2003-08-01,2003,8,1,4.15238905870968
2003-09-01,2003,9,1,5.57786426
2003-10-01,2003,10,1,8.3884528516129
2003-11-01,2003,11,1,8.90052652333333
2003-12-01,2003,12,1,10.9501062225806
2004-01-01,2004,1,1,14.0124281612903
2004-02-01,2004,2,1,12.5100008310345
2004-03-01,2004,3,1,12.6749379387097
2004-04-01,2004,4,1,7.39726457933333
2004-05-01,2004,5,1,4.66837829125806
2004-06-01,2004,6,1,2.99503419607667
2004-07-01,2004,7,1,1.75876906967742
2004-08-01,2004,8,1,2.09077125419355
2004-09-01,2004,9,1,6.21460270633333
2004-10-01,2004,10,1,5.89570390290323
2004-11-01,2004,11,1,6.59005211666667
2004-12-01,2004,12,1,11.3471590935484
2005-01-01,2005,1,1,12.9972630364516
2005-02-01,2005,2,1,13.5016137142857
2005-03-01,2005,3,1,10.8933938290323
2005-04-01,2005,4,1,7.72383693333333
2005-05-01,2005,5,1,2.020787
2005-06-01,2005,6,1,1.97468048033333
2005-07-01,2005,7,1,1.91547215903226
2005-08-01,2005,8,1,3.47728186903226
2005-09-01,2005,9,1,1.81325943133333
2005-10-01,2005,10,1,5.59427826806452
2005-11-01,2005,11,1,9.06840263666667
2005-12-01,2005,12,1,12.081500216129
2006-01-01,2006,1,1,14.3194216451613
2006-02-01,2006,2,1,13.1042655285714
